YEAR,REGION,PLANTING_DATE,MONTH,DAY,PD_WINDOW,IRRIGATION,SOIL,COMPANY_VARIETY,MG,MG_SECTION,PLANTING_DATE_FULL,MG_SEC,GENERAL_REGIONS,YIELD
2020,LA,7-Jun,6,7,F,Unknown,Unknown,Bayer-10,4.3,3.0-4.4,6/7/20,3.0_4.4,LA,63.8
2020,LA,7-Jun,6,7,F,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,6/7/20,4.5_4.7,LA,68.5
2020,LA,7-Jun,6,7,F,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,6/7/20,4.5_4.7,LA,70.4
2020,LA,7-Jun,6,7,F,Unknown,Unknown,Bayer-20,4.7,4.5-4.7,6/7/20,4.5_4.7,LA,68.5
2020,LA,7-Jun,6,7,F,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,6/7/20,4.8_4.9,LA,70.6
2020,LA,7-Jun,6,7,F,Unknown,Unknown,Bayer-25,4.9,4.8-4.9,6/7/20,4.8_4.9,LA,64.9
2020,LA,7-Jun,6,7,F,Unknown,Unknown,Bayer-28,5.2,5.0-5.3,6/7/20,5.0_5.3,LA,70.2
2020,SW,11-Jun,6,11,F,Non,Medium,S51-R3XS,5.1,5.0-5.3,6/11/20,5.0_5.3,S,48.9
2020,SW,11-Jun,6,11,F,Non,Medium,S53-F7X,5.3,5.0-5.3,6/11/20,5.0_5.3,S,48.7
2020,ME_MS,15-Jun,6,15,F,Full,Medium,S47-Y9X,4.7,4.5-4.7,6/15/20,4.5_4.7,,50.4
2020,ME_MS,15-Jun,6,15,F,Non,Medium,S47-Y9X,4.7,4.5-4.7,6/15/20,4.5_4.7,,49.4
2020,ME_MS,15-Jun,6,15,F,Full,Medium,S49-F5X,4.9,4.8-4.9,6/15/20,4.8_4.9,,47.1
2020,ME_MS,15-Jun,6,15,F,Non,Medium,S49-F5X,4.9,4.8-4.9,6/15/20,4.8_4.9,,45.9
2020,ME_MS,15-Jun,6,15,F,Non,Medium,S49-F5X,4.9,4.8-4.9,6/15/20,4.8_4.9,,42.1
2020,ME_MS,15-Jun,6,15,F,Non,Medium,S53-F7X,5.3,5.0-5.3,6/15/20,5.0_5.3,,45.1
2020,C,16-Jun,6,16,F,Non,Silt Loam,S52XS39,5.2,5.0-5.3,6/16/20,5.0_5.3,C,49
2020,C,16-Jun,6,16,F,Non,Silt Loam,S52XT91,5.2,5.0-5.3,6/16/20,5.0_5.3,C,55
2020,C,16-Jun,6,16,F,Non,Silt Loam,S56XT99,5.6,5.4-6.0,6/16/20,5.4+,C,52
2020,C,16-Jun,6,16,F,Non,Silt Loam,LS3976X,3.9,3.0-4.4,6/16/20,3.0_4.4,C,37.1
2020,C,16-Jun,6,16,F,Non,Silt Loam,LS3976X,3.9,3.0-4.4,6/16/20,3.0_4.4,C,29.8
2020,C,16-Jun,6,16,F,Non,Silt Loam,LS3976X,3.9,3.0-4.4,6/16/20,3.0_4.4,C,30.9
2020,C,16-Jun,6,16,F,Non,Silt Loam,LS3976X,3.9,3.0-4.4,6/16/20,3.0_4.4,C,29
2020,C,16-Jun,6,16,F,Non,Silt Loam,LS4407X,4.4,3.0-4.4,6/16/20,3.0_4.4,C,46.1
2020,C,16-Jun,6,16,F,Non,Silt Loam,LS4407X,4.4,3.0-4.4,6/16/20,3.0_4.4,C,45.2
2020,C,16-Jun,6,16,F,Non,Silt Loam,LS4407X,4.4,3.0-4.4,6/16/20,3.0_4.4,C,44
2020,C,16-Jun,6,16,F,Non,Silt Loam,LS4407X,4.4,3.0-4.4,6/16/20,3.0_4.4,C,36.5
2020,C,16-Jun,6,16,F,Non,Silt Loam,P39A58X,3.9,3.0-4.4,6/16/20,3.0_4.4,C,29.5
2020,C,16-Jun,6,16,F,Non,Silt Loam,P39A58X,3.9,3.0-4.4,6/16/20,3.0_4.4,C,29.1
2020,C,16-Jun,6,16,F,Non,Silt Loam,P39A58X,3.9,3.0-4.4,6/16/20,3.0_4.4,C,43.3
2020,C,16-Jun,6,16,F,Non,Silt Loam,P39A58X,3.9,3.0-4.4,6/16/20,3.0_4.4,C,41.9
2020,C,16-Jun,6,16,F,Non,Silt Loam,DeltaGrow 45E10,4.5,4.5-4.7,6/16/20,4.5_4.7,C,34.1
2020,C,16-Jun,6,16,F,Non,Silt Loam,DeltaGrow 45E10,4.5,4.5-4.7,6/16/20,4.5_4.7,C,35.9
2020,C,16-Jun,6,16,F,Non,Silt Loam,DeltaGrow 45E10,4.5,4.5-4.7,6/16/20,4.5_4.7,C,37.7
2020,C,16-Jun,6,16,F,Non,Silt Loam,DeltaGrow 45E10,4.5,4.5-4.7,6/16/20,4.5_4.7,C,33.5
2020,C,16-Jun,6,16,F,Non,Silt Loam,DeltaGrow 46X05/STS,4.6,4.5-4.7,6/16/20,4.5_4.7,C,44.5
2020,C,16-Jun,6,16,F,Non,Silt Loam,DeltaGrow 46X05/STS,4.6,4.5-4.7,6/16/20,4.5_4.7,C,46.5
2020,C,16-Jun,6,16,F,Non,Silt Loam,DeltaGrow 46X05/STS,4.6,4.5-4.7,6/16/20,4.5_4.7,C,45.8
2020,C,16-Jun,6,16,F,Non,Silt Loam,DeltaGrow 48E49/STS,4.8,4.8-4.9,6/16/20,4.8_4.9,C,34.9
2020,C,16-Jun,6,16,F,Non,Silt Loam,DeltaGrow 48E49/STS,4.8,4.8-4.9,6/16/20,4.8_4.9,C,34.5
2020,C,16-Jun,6,16,F,Non,Silt Loam,DeltaGrow 48E49/STS,4.8,4.8-4.9,6/16/20,4.8_4.9,C,52.2
2020,C,16-Jun,6,16,F,Non,Silt Loam,DeltaGrow 48E49/STS,4.8,4.8-4.9,6/16/20,4.8_4.9,C,44.1
2020,C,16-Jun,6,16,F,Non,Silt Loam,LS4565XS,4.5,4.5-4.7,6/16/20,4.5_4.7,C,39.2
2020,C,16-Jun,6,16,F,Non,Silt Loam,LS4565XS,4.5,4.5-4.7,6/16/20,4.5_4.7,C,37.8
2020,C,16-Jun,6,16,F,Non,Silt Loam,LS4565XS,4.5,4.5-4.7,6/16/20,4.5_4.7,C,36.3
2020,C,16-Jun,6,16,F,Non,Silt Loam,LS4565XS,4.5,4.5-4.7,6/16/20,4.5_4.7,C,32.8
2020,C,16-Jun,6,16,F,Non,Silt Loam,DeltaGrow 52E15/STS,5.2,5.0-5.3,6/16/20,5.0_5.3,C,34
2020,C,16-Jun,6,16,F,Non,Silt Loam,DeltaGrow 52E15/STS,5.2,5.0-5.3,6/16/20,5.0_5.3,C,33
2020,C,16-Jun,6,16,F,Non,Silt Loam,DeltaGrow 52E15/STS,5.2,5.0-5.3,6/16/20,5.0_5.3,C,40.4
2020,C,16-Jun,6,16,F,Non,Silt Loam,DeltaGrow 52E15/STS,5.2,5.0-5.3,6/16/20,5.0_5.3,C,43.9
2020,C,16-Jun,6,16,F,Non,Silt Loam,DeltaGrow 52X05/STS,5.2,5.0-5.3,6/16/20,5.0_5.3,C,38.2
2020,C,16-Jun,6,16,F,Non,Silt Loam,DeltaGrow 52X05/STS,5.2,5.0-5.3,6/16/20,5.0_5.3,C,52.7
2020,C,16-Jun,6,16,F,Non,Silt Loam,DeltaGrow 52X05/STS,5.2,5.0-5.3,6/16/20,5.0_5.3,C,49.9
2020,C,16-Jun,6,16,F,Non,Silt Loam,DeltaGrow 52X05/STS,5.2,5.0-5.3,6/16/20,5.0_5.3,C,37.7
2020,C,16-Jun,6,16,F,Non,Silt Loam,DeltaGrow 54X25,5.4,5.4-6.0,6/16/20,5.4+,C,32.5
2020,C,16-Jun,6,16,F,Non,Silt Loam,DeltaGrow 54X25,5.4,5.4-6.0,6/16/20,5.4+,C,33.8
2020,C,16-Jun,6,16,F,Non,Silt Loam,DeltaGrow 54X25,5.4,5.4-6.0,6/16/20,5.4+,C,28.7
2020,C,16-Jun,6,16,F,Non,Silt Loam,DeltaGrow 54X25,5.4,5.4-6.0,6/16/20,5.4+,C,32.4
2020,C,16-Jun,6,16,F,Non,Silt Loam,ZS5098E3S,5,5.0-5.3,6/16/20,5.0_5.3,C,39.9
2020,C,16-Jun,6,16,F,Non,Silt Loam,ZS5098E3S,5,5.0-5.3,6/16/20,5.0_5.3,C,38.2
2020,C,16-Jun,6,16,F,Non,Silt Loam,ZS5098E3S,5,5.0-5.3,6/16/20,5.0_5.3,C,46
2020,C,16-Jun,6,16,F,Non,Silt Loam,ZS5098E3S,5,5.0-5.3,6/16/20,5.0_5.3,C,38.5
2020,MW_MS,19-Jun,6,19,F,Full,Medium,S47-Y9X,4.7,4.5-4.7,6/19/20,4.5_4.7,,53.8
2020,MW_MS,19-Jun,6,19,F,Full,Medium,S49-F5X,4.9,4.8-4.9,6/19/20,4.8_4.9,,55.2
2020,NE,7-Apr,4,7,C,Full,Sharkey Clay,P42A96X,4.2,3.0-4.4,4/7/20,3.0_4.4,N,43.14
2020,NE,7-Apr,4,7,C,Full,Sharkey Clay,AG47x9,4.7,4.5-4.9,4/7/20,4.5_4.7,N,49.42
2020,NE,7-Apr,4,7,C,Full,Sharkey Clay,AG56x8,5.6,5.0-6.0,4/7/20,5.4+,N,42.8
2020,NE,7-Apr,4,7,C,Full,Sharkey Clay,AG56x8,5.6,5.0-6.0,4/7/20,5.4+,N,51.88
2020,NE,7-Apr,4,7,C,Full,Sharkey Clay,P42A96X,4.2,3.0-4.4,4/7/20,3.0_4.4,N,38.41
2020,NE,7-Apr,4,7,C,Full,Sharkey Clay,AG47x9,4.7,4.5-4.9,4/7/20,4.5_4.7,N,44.08
2020,NE,7-Apr,4,7,C,Full,Sharkey Clay,AG56x8,5.6,5.0-6.0,4/7/20,5.4+,N,49.38
2020,NE,7-Apr,4,7,C,Full,Sharkey Clay,P42A96X,4.2,3.0-4.4,4/7/20,3.0_4.4,N,31.29
2020,NE,7-Apr,4,7,C,Full,Sharkey Clay,AG47x9,4.7,4.5-4.9,4/7/20,4.5_4.7,N,37.78
2020,NE,7-Apr,4,7,C,Full,Sharkey Clay,P42A96X,4.2,3.0-4.4,4/7/20,3.0_4.4,N,44.24
2020,NE,7-Apr,4,7,C,Full,Sharkey Clay,AG47x9,4.7,4.5-4.9,4/7/20,4.5_4.7,N,45.16
2020,NE,7-Apr,4,7,C,Full,Sharkey Clay,AG56x8,5.6,5.0-6.0,4/7/20,5.4+,N,43.12
2020,NE,1-May,5,1,D,Full,Sharkey Clay,P42A96X,4.2,3.0-4.4,5/1/20,3.0_4.4,N,44.95
2020,NE,1-May,5,1,D,Full,Sharkey Clay,AG47x9,4.7,4.5-4.9,5/1/20,4.5_4.7,N,59.8
2020,NE,1-May,5,1,D,Full,Sharkey Clay,AG56x8,5.6,5.0-6.0,5/1/20,5.4+,N,46.09
2020,NE,1-May,5,1,D,Full,Sharkey Clay,AG56x8,5.6,5.0-6.0,5/1/20,5.4+,N,42.86
2020,NE,1-May,5,1,D,Full,Sharkey Clay,P42A96X,4.2,3.0-4.4,5/1/20,3.0_4.4,N,45.57
2020,NE,1-May,5,1,D,Full,Sharkey Clay,AG47x9,4.7,4.5-4.9,5/1/20,4.5_4.7,N,51.13
2020,NE,1-May,5,1,D,Full,Sharkey Clay,AG56x8,5.6,5.0-6.0,5/1/20,5.4+,N,49.41
2020,NE,1-May,5,1,D,Full,Sharkey Clay,P42A96X,4.2,3.0-4.4,5/1/20,3.0_4.4,N,43.98
2020,NE,1-May,5,1,D,Full,Sharkey Clay,AG47x9,4.7,4.5-4.9,5/1/20,4.5_4.7,N,55.57
2020,NE,1-May,5,1,D,Full,Sharkey Clay,AG56x8,5.6,5.0-6.0,5/1/20,5.4+,N,40.27
2020,NE,1-May,5,1,D,Full,Sharkey Clay,AG47x9,4.7,4.5-4.9,5/1/20,4.5_4.7,N,56.77
2020,NE,1-May,5,1,D,Full,Sharkey Clay,P42A96X,4.2,3.0-4.4,5/1/20,3.0_4.4,N,46.34
2020,NE,19-May,5,19,D,Full,Sharkey Clay,P42A96X,4.2,3.0-4.4,5/19/20,3.0_4.4,N,47.22
2020,NE,19-May,5,19,D,Full,Sharkey Clay,AG47x9,4.7,4.5-4.9,5/19/20,4.5_4.7,N,50.61
2020,NE,19-May,5,19,D,Full,Sharkey Clay,AG56x8,5.6,5.0-6.0,5/19/20,5.4+,N,47.39
2020,NE,19-May,5,19,D,Full,Sharkey Clay,AG47x9,4.7,4.5-4.9,5/19/20,4.5_4.7,N,54.94
2020,NE,19-May,5,19,D,Full,Sharkey Clay,AG56x8,5.6,5.0-6.0,5/19/20,5.4+,N,51.49
2020,NE,19-May,5,19,D,Full,Sharkey Clay,P42A96X,4.2,3.0-4.4,5/19/20,3.0_4.4,N,45.59
2020,NE,19-May,5,19,D,Full,Sharkey Clay,AG56x8,5.6,5.0-6.0,5/19/20,5.4+,N,46.72
2020,NE,19-May,5,19,D,Full,Sharkey Clay,AG47x9,4.7,4.5-4.9,5/19/20,4.5_4.7,N,49.82
2020,NE,19-May,5,19,D,Full,Sharkey Clay,P42A96X,4.2,3.0-4.4,5/19/20,3.0_4.4,N,48.78
2020,NE,19-May,5,19,D,Full,Sharkey Clay,AG47x9,4.7,4.5-4.9,5/19/20,4.5_4.7,N,53.79
2020,NE,19-May,5,19,D,Full,Sharkey Clay,AG56x8,5.6,5.0-6.0,5/19/20,5.4+,N,42.56
2020,NE,19-May,5,19,D,Full,Sharkey Clay,P42A96X,4.2,3.0-4.4,5/19/20,3.0_4.4,N,49.11
2020,NE,12-Jun,6,12,F,Full,Sharkey Clay,P42A96X,4.2,3.0-4.4,6/12/20,3.0_4.4,N,40.63
2020,NE,12-Jun,6,12,F,Full,Sharkey Clay,AG47x9,4.7,4.5-4.9,6/12/20,4.5_4.7,N,46.37
2020,NE,12-Jun,6,12,F,Full,Sharkey Clay,AG56x8,5.6,5.0-6.0,6/12/20,5.4+,N,37.99
2020,NE,12-Jun,6,12,F,Full,Sharkey Clay,AG56x8,5.6,5.0-6.0,6/12/20,5.4+,N,37.74
2020,NE,12-Jun,6,12,F,Full,Sharkey Clay,AG47x9,4.7,4.5-4.9,6/12/20,4.5_4.7,N,40.81
2020,NE,12-Jun,6,12,F,Full,Sharkey Clay,P42A96X,4.2,3.0-4.4,6/12/20,3.0_4.4,N,32.02
2020,NE,12-Jun,6,12,F,Full,Sharkey Clay,P42A96X,4.2,3.0-4.4,6/12/20,3.0_4.4,N,41.05
2020,NE,12-Jun,6,12,F,Full,Sharkey Clay,AG47x9,4.7,4.5-4.9,6/12/20,4.5_4.7,N,39.61
2020,NE,12-Jun,6,12,F,Full,Sharkey Clay,AG47x9,4.7,4.5-4.9,6/12/20,4.5_4.7,N,55.95
2020,NE,12-Jun,6,12,F,Full,Sharkey Clay,P42A96X,4.2,3.0-4.4,6/12/20,3.0_4.4,N,37.72
2020,NE,12-Jun,6,12,F,Full,Sharkey Clay,AG56x8,5.6,5.0-6.0,6/12/20,5.4+,N,34.97
2020,NE,23-Jun,6,23,F,Full,Sharkey Clay,P42A96X,4.2,3.0-4.4,6/23/20,3.0_4.4,N,35.78
2020,NE,23-Jun,6,23,F,Full,Sharkey Clay,AG47x9,4.7,4.5-4.9,6/23/20,4.5_4.7,N,38.01
2020,NE,23-Jun,6,23,F,Full,Sharkey Clay,AG56x8,5.6,5.0-6.0,6/23/20,5.4+,N,38.26
2020,NE,23-Jun,6,23,F,Full,Sharkey Clay,P42A96X,4.2,3.0-4.4,6/23/20,3.0_4.4,N,34.53
2020,NE,23-Jun,6,23,F,Full,Sharkey Clay,AG47x9,4.7,4.5-4.9,6/23/20,4.5_4.7,N,36.68
2020,NE,23-Jun,6,23,F,Full,Sharkey Clay,AG56x8,5.6,5.0-6.0,6/23/20,5.4+,N,31.37
2020,NE,23-Jun,6,23,F,Full,Sharkey Clay,P42A96X,4.2,3.0-4.4,6/23/20,3.0_4.4,N,37.17
2020,NE,23-Jun,6,23,F,Full,Sharkey Clay,AG56x8,5.6,5.0-6.0,6/23/20,5.4+,N,26.84
2020,NE,23-Jun,6,23,F,Full,Sharkey Clay,AG47x9,4.7,4.5-4.9,6/23/20,4.5_4.7,N,33.91
2020,NE,23-Jun,6,23,F,Full,Sharkey Clay,AG47x9,4.7,4.5-4.9,6/23/20,4.5_4.7,N,37.75
2020,NE,23-Jun,6,23,F,Full,Sharkey Clay,AG56x8,5.6,5.0-6.0,6/23/20,5.4+,N,27.53
2020,NE,23-Jun,6,23,F,Full,Sharkey Clay,P42A96X,4.2,3.0-4.4,6/23/20,3.0_4.4,N,28.85
2015,C,15-Mar,3,15,A,Non,Silt Loam,Armor 44-R08,4.4,3.0-4.4,3/15/15,3.0_4.4,C,46.6
2015,C,15-Mar,3,15,A,Non,Silt Loam,Armor 44-R08,4.4,3.0-4.4,3/15/15,3.0_4.4,C,49.3
2015,C,15-Mar,3,15,A,Non,Silt Loam,Armor 44-R08,4.4,3.0-4.4,3/15/15,3.0_4.4,C,27.4
2015,C,15-Mar,3,15,A,Non,Silt Loam,Armor 44-R08,4.4,3.0-4.4,3/15/15,3.0_4.4,C,54.2
2015,C,15-Mar,3,15,A,Non,Silt Loam,REV 38-R10,3.8,3.0-4.4,3/15/15,3.0_4.4,C,58
2015,C,15-Mar,3,15,A,Non,Silt Loam,REV 38-R10,3.8,3.0-4.4,3/15/15,3.0_4.4,C,54.7
2015,C,15-Mar,3,15,A,Non,Silt Loam,REV 38-R10,3.8,3.0-4.4,3/15/15,3.0_4.4,C,60.1
2015,C,15-Mar,3,15,A,Non,Silt Loam,REV 38-R10,3.8,3.0-4.4,3/15/15,3.0_4.4,C,51.7
2015,C,15-Mar,3,15,A,Non,Silt Loam,AG4135,4.1,3.0-4.4,3/15/15,3.0_4.4,C,44.6
2015,C,15-Mar,3,15,A,Non,Silt Loam,AG4135,4.1,3.0-4.4,3/15/15,3.0_4.4,C,54.6
2015,C,15-Mar,3,15,A,Non,Silt Loam,AG4135,4.1,3.0-4.4,3/15/15,3.0_4.4,C,59.1
2015,C,15-Mar,3,15,A,Non,Silt Loam,AG4135,4.1,3.0-4.4,3/15/15,3.0_4.4,C,48
2015,C,15-Mar,3,15,A,Non,Silt Loam,REV 39A35,3.9,3.0-4.4,3/15/15,3.0_4.4,C,54.1
2015,C,15-Mar,3,15,A,Non,Silt Loam,REV 39A35,3.9,3.0-4.4,3/15/15,3.0_4.4,C,52.8
2015,C,15-Mar,3,15,A,Non,Silt Loam,REV 39A35,3.9,3.0-4.4,3/15/15,3.0_4.4,C,59.6
2015,C,15-Mar,3,15,A,Non,Silt Loam,REV 39A35,3.9,3.0-4.4,3/15/15,3.0_4.4,C,61.7
2015,C,15-Mar,3,15,A,Non,Silt Loam,Armor 48R66,4.8,4.5-4.9,3/15/15,4.8_4.9,C,62
2015,C,15-Mar,3,15,A,Non,Silt Loam,Armor 48R66,4.8,4.5-4.9,3/15/15,4.8_4.9,C,60.7
2015,C,15-Mar,3,15,A,Non,Silt Loam,Armor 48R66,4.8,4.5-4.9,3/15/15,4.8_4.9,C,63.3
2015,C,15-Mar,3,15,A,Non,Silt Loam,Armor 48R66,4.8,4.5-4.9,3/15/15,4.8_4.9,C,54
2015,C,15-Mar,3,15,A,Non,Silt Loam,DG 39RY43,4.3,3.0-4.4,3/15/15,3.0_4.4,C,50.6
2015,C,15-Mar,3,15,A,Non,Silt Loam,DG 39RY43,4.3,3.0-4.4,3/15/15,3.0_4.4,C,73.3
2015,C,15-Mar,3,15,A,Non,Silt Loam,DG 39RY43,4.3,3.0-4.4,3/15/15,3.0_4.4,C,59.9
2015,C,15-Mar,3,15,A,Non,Silt Loam,DG 39RY43,4.3,3.0-4.4,3/15/15,3.0_4.4,C,63.9
2015,C,15-Mar,3,15,A,Non,Silt Loam,REV 47R53,4.7,4.5-4.9,3/15/15,4.5_4.7,C,58.7
2015,C,15-Mar,3,15,A,Non,Silt Loam,REV 47R53,4.7,4.5-4.9,3/15/15,4.5_4.7,C,58.5
2015,C,15-Mar,3,15,A,Non,Silt Loam,REV 47R53,4.7,4.5-4.9,3/15/15,4.5_4.7,C,67.6
2015,C,15-Mar,3,15,A,Non,Silt Loam,REV 47R53,4.7,4.5-4.9,3/15/15,4.5_4.7,C,59
2015,C,15-Mar,3,15,A,Non,Silt Loam,AG4934,4.9,4.5-4.9,3/15/15,4.8_4.9,C,50.2
2015,C,15-Mar,3,15,A,Non,Silt Loam,AG4934,4.9,4.5-4.9,3/15/15,4.8_4.9,C,46.9
2015,C,15-Mar,3,15,A,Non,Silt Loam,AG4934,4.9,4.5-4.9,3/15/15,4.8_4.9,C,52.1
2015,C,15-Mar,3,15,A,Non,Silt Loam,AG4934,4.9,4.5-4.9,3/15/15,4.8_4.9,C,52.9
2015,C,15-Mar,3,15,A,Non,Silt Loam,DynaGro 32RY55,5.5,5.0-6.0,3/15/15,5.4+,C,26.4
2015,C,15-Mar,3,15,A,Non,Silt Loam,DynaGro 32RY55,5.5,5.0-6.0,3/15/15,5.4+,C,26.5
2015,C,15-Mar,3,15,A,Non,Silt Loam,DynaGro 32RY55,5.5,5.0-6.0,3/15/15,5.4+,C,26.7
2015,C,15-Mar,3,15,A,Non,Silt Loam,DynaGro 32RY55,5.5,5.0-6.0,3/15/15,5.4+,C,25.5
2015,C,15-Mar,3,15,A,Non,Silt Loam,AG5535,5.5,5.0-6.0,3/15/15,5.4+,C,27.3
2015,C,15-Mar,3,15,A,Non,Silt Loam,AG5535,5.5,5.0-6.0,3/15/15,5.4+,C,35.77
2015,C,15-Mar,3,15,A,Non,Silt Loam,AG5535,5.5,5.0-6.0,3/15/15,5.4+,C,44.1
2015,C,15-Mar,3,15,A,Non,Silt Loam,AG5535,5.5,5.0-6.0,3/15/15,5.4+,C,35.9
2015,C,1-Apr,4,1,B,Non,Silt Loam,Armor 44-R08,4.4,3.0-4.4,4/1/15,3.0_4.4,C,72.1
2015,C,1-Apr,4,1,B,Non,Silt Loam,Armor 44-R08,4.4,3.0-4.4,4/1/15,3.0_4.4,C,64.2
2015,C,1-Apr,4,1,B,Non,Silt Loam,Armor 44-R08,4.4,3.0-4.4,4/1/15,3.0_4.4,C,66.4
2015,C,1-Apr,4,1,B,Non,Silt Loam,Armor 44-R08,4.4,3.0-4.4,4/1/15,3.0_4.4,C,63.5
2015,C,1-Apr,4,1,B,Non,Silt Loam,REV 38-R10,3.8,3.0-4.4,4/1/15,3.0_4.4,C,46.3
2015,C,1-Apr,4,1,B,Non,Silt Loam,REV 38-R10,3.8,3.0-4.4,4/1/15,3.0_4.4,C,50.2
2015,C,1-Apr,4,1,B,Non,Silt Loam,REV 38-R10,3.8,3.0-4.4,4/1/15,3.0_4.4,C,51.6
2015,C,1-Apr,4,1,B,Non,Silt Loam,REV 38-R10,3.8,3.0-4.4,4/1/15,3.0_4.4,C,46.1
2015,C,1-Apr,4,1,B,Non,Silt Loam,AG4135,4.1,3.0-4.4,4/1/15,3.0_4.4,C,68.1
2015,C,1-Apr,4,1,B,Non,Silt Loam,AG4135,4.1,3.0-4.4,4/1/15,3.0_4.4,C,61.8
2015,C,1-Apr,4,1,B,Non,Silt Loam,AG4135,4.1,3.0-4.4,4/1/15,3.0_4.4,C,64.4
2015,C,1-Apr,4,1,B,Non,Silt Loam,AG4135,4.1,3.0-4.4,4/1/15,3.0_4.4,C,62.9
2015,C,1-Apr,4,1,B,Non,Silt Loam,REV 39A35,3.9,3.0-4.4,4/1/15,3.0_4.4,C,60.7
2015,C,1-Apr,4,1,B,Non,Silt Loam,REV 39A35,3.9,3.0-4.4,4/1/15,3.0_4.4,C,45.9
2015,C,1-Apr,4,1,B,Non,Silt Loam,REV 39A35,3.9,3.0-4.4,4/1/15,3.0_4.4,C,58.6
2015,C,1-Apr,4,1,B,Non,Silt Loam,REV 39A35,3.9,3.0-4.4,4/1/15,3.0_4.4,C,56.2
2015,C,1-Apr,4,1,B,Non,Silt Loam,Armor 48R66,4.8,4.5-4.9,4/1/15,4.8_4.9,C,77.8
2015,C,1-Apr,4,1,B,Non,Silt Loam,Armor 48R66,4.8,4.5-4.9,4/1/15,4.8_4.9,C,66.9
2015,C,1-Apr,4,1,B,Non,Silt Loam,Armor 48R66,4.8,4.5-4.9,4/1/15,4.8_4.9,C,73.6
2015,C,1-Apr,4,1,B,Non,Silt Loam,Armor 48R66,4.8,4.5-4.9,4/1/15,4.8_4.9,C,70.7
2015,C,1-Apr,4,1,B,Non,Silt Loam,DG 39RY43,4.3,3.0-4.4,4/1/15,3.0_4.4,C,65.9
2015,C,1-Apr,4,1,B,Non,Silt Loam,DG 39RY43,4.3,3.0-4.4,4/1/15,3.0_4.4,C,73.4
2015,C,1-Apr,4,1,B,Non,Silt Loam,DG 39RY43,4.3,3.0-4.4,4/1/15,3.0_4.4,C,76
2015,C,1-Apr,4,1,B,Non,Silt Loam,DG 39RY43,4.3,3.0-4.4,4/1/15,3.0_4.4,C,71.77
2015,C,1-Apr,4,1,B,Non,Silt Loam,REV 47R53,4.7,4.5-4.9,4/1/15,4.5_4.7,C,76.1
2015,C,1-Apr,4,1,B,Non,Silt Loam,REV 47R53,4.7,4.5-4.9,4/1/15,4.5_4.7,C,75.4
2015,C,1-Apr,4,1,B,Non,Silt Loam,REV 47R53,4.7,4.5-4.9,4/1/15,4.5_4.7,C,68.2
2015,C,1-Apr,4,1,B,Non,Silt Loam,REV 47R53,4.7,4.5-4.9,4/1/15,4.5_4.7,C,77.4
2015,C,1-Apr,4,1,B,Non,Silt Loam,AG4934,4.9,4.5-4.9,4/1/15,4.8_4.9,C,70.3
2015,C,1-Apr,4,1,B,Non,Silt Loam,AG4934,4.9,4.5-4.9,4/1/15,4.8_4.9,C,76.2
2015,C,1-Apr,4,1,B,Non,Silt Loam,AG4934,4.9,4.5-4.9,4/1/15,4.8_4.9,C,73.6
2015,C,1-Apr,4,1,B,Non,Silt Loam,AG4934,4.9,4.5-4.9,4/1/15,4.8_4.9,C,73.37
2015,C,1-Apr,4,1,B,Non,Silt Loam,Armor 55-R22,5.5,5.0-6.0,4/1/15,5.4+,C,72.2
2015,C,1-Apr,4,1,B,Non,Silt Loam,Armor 55-R22,5.5,5.0-6.0,4/1/15,5.4+,C,74.6
2015,C,1-Apr,4,1,B,Non,Silt Loam,Armor 55-R22,5.5,5.0-6.0,4/1/15,5.4+,C,67.6
2015,C,1-Apr,4,1,B,Non,Silt Loam,Armor 55-R22,5.5,5.0-6.0,4/1/15,5.4+,C,83.4
2015,C,1-Apr,4,1,B,Non,Silt Loam,DynaGro 32RY55,5.5,5.0-6.0,4/1/15,5.4+,C,84.5
2015,C,1-Apr,4,1,B,Non,Silt Loam,DynaGro 32RY55,5.5,5.0-6.0,4/1/15,5.4+,C,94
2015,C,1-Apr,4,1,B,Non,Silt Loam,DynaGro 32RY55,5.5,5.0-6.0,4/1/15,5.4+,C,78.3
2015,C,1-Apr,4,1,B,Non,Silt Loam,DynaGro 32RY55,5.5,5.0-6.0,4/1/15,5.4+,C,67
2015,C,1-Apr,4,1,B,Non,Silt Loam,REV 56R63,5.6,5.0-6.0,4/1/15,5.4+,C,29.47
2015,C,1-Apr,4,1,B,Non,Silt Loam,REV 56R63,5.6,5.0-6.0,4/1/15,5.4+,C,24.6
2015,C,1-Apr,4,1,B,Non,Silt Loam,REV 56R63,5.6,5.0-6.0,4/1/15,5.4+,C,26.8
2015,C,1-Apr,4,1,B,Non,Silt Loam,REV 56R63,5.6,5.0-6.0,4/1/15,5.4+,C,37
2015,C,1-Apr,4,1,B,Non,Silt Loam,AG5535,5.5,5.0-6.0,4/1/15,5.4+,C,26.1
2015,C,1-Apr,4,1,B,Non,Silt Loam,AG5535,5.5,5.0-6.0,4/1/15,5.4+,C,26.8
2015,C,1-Apr,4,1,B,Non,Silt Loam,AG5535,5.5,5.0-6.0,4/1/15,5.4+,C,26.63
